DATE&TIME,Air_Temp_Avg,RH_Avg
06/18/2025 23:00,21.9,89.7
06/19/2025 00:00,21.5,91.8
06/19/2025 01:00,21.2,92.4
06/19/2025 02:00,20.6,93.8
06/19/2025 03:00,20.4,94.2
06/19/2025 04:00,20.3,93.7
06/19/2025 05:00,19.6,95.3
06/19/2025 06:00,20,95.2
06/19/2025 07:00,22.9,84.6
06/19/2025 08:00,26.9,68.71
06/19/2025 09:00,28.1,66.71
06/19/2025 10:00,30.7,52.02
06/19/2025 11:00,32.2,49.31
06/19/2025 12:00,33.5,47.39
06/19/2025 13:00,33.5,49.3
06/19/2025 14:00,32.5,54.4
06/19/2025 15:00,34,52.91
06/19/2025 16:00,33.4,53.9
06/19/2025 17:00,31.6,58.8
06/19/2025 18:00,30.7,61
06/19/2025 19:00,29,68.6
06/19/2025 20:00,27.7,72.3
06/19/2025 21:00,27.1,74.8
06/19/2025 22:00,26.6,76.9
06/19/2025 23:00,26.8,75.7
06/20/2025 00:00,26.5,77.5
06/20/2025 01:00,26.4,78.4
06/20/2025 02:00,26.4,78.7
06/20/2025 03:00,26.1,79.8
06/20/2025 04:00,26.2,79.2
06/20/2025 05:00,26,79.6
06/20/2025 06:00,26.4,78.1
06/20/2025 07:00,26.6,77.5
06/20/2025 08:00,26.6,80.4
06/20/2025 09:00,27.2,76.2
06/20/2025 10:00,26.8,82.1
06/20/2025 11:00,26.3,88
06/20/2025 12:00,25.6,91.3
06/20/2025 13:00,25.9,87.7
06/20/2025 14:00,25.7,88.3
06/20/2025 15:00,25.7,89.6
06/20/2025 16:00,25.7,90.3
06/20/2025 17:00,25.5,89.4
06/20/2025 18:00,25,93.1
06/20/2025 19:00,24.3,89.7
06/20/2025 20:00,24.1,91
06/20/2025 21:00,23.4,94.3
06/20/2025 22:00,23.2,97.4
06/20/2025 23:00,23.4,97.2
06/21/2025 00:00,23.5,98
06/21/2025 01:00,24.1,95.2
06/21/2025 02:00,23.8,98.1
06/21/2025 03:00,23.9,98
06/21/2025 04:00,24,97.2
06/21/2025 05:00,24,98.6
06/21/2025 06:00,23.3,97.7
06/21/2025 07:00,22.9,97.1
06/21/2025 08:00,22.7,96.4
06/21/2025 09:00,22.4,96.2
06/21/2025 10:00,23.2,93.7
06/21/2025 11:00,23.1,94.3
06/21/2025 12:00,22.9,93.2
06/21/2025 13:00,22.3,93.4
06/21/2025 14:00,22.6,93
06/21/2025 15:00,23,91.4
06/21/2025 16:00,23.3,90.9
06/21/2025 17:00,23.1,92.3
06/21/2025 18:00,22.5,90
06/21/2025 19:00,20,91.5
06/21/2025 20:00,19.2,94
06/21/2025 21:00,19.2,96.2
06/21/2025 22:00,19.1,97.4
06/21/2025 23:00,19.1,97.6
06/22/2025 00:00,19,98.1
06/22/2025 01:00,19,98.2
06/22/2025 02:00,19.1,98.3
06/22/2025 03:00,19.2,98.7
06/22/2025 04:00,19,98.6
06/22/2025 05:00,18.9,98.5
06/22/2025 06:00,19.1,98.7
06/22/2025 07:00,19.9,96.1
06/22/2025 08:00,24.6,80.5
06/22/2025 09:00,32.6,48
06/22/2025 10:00,25.91,67.17
06/22/2025 11:00,27.1,58.62
06/22/2025 12:00,28,60.6
06/22/2025 13:00,30.7,41.31
06/22/2025 14:00,31,38.32
06/22/2025 15:00,30.7,45.76
06/22/2025 16:00,30.8,40.11
06/22/2025 17:00,29.8,47.3
06/22/2025 18:00,28.3,50.08
06/22/2025 19:00,25.6,62
06/22/2025 20:00,22.9,78.2
06/22/2025 21:00,21.2,83.2
06/22/2025 22:00,20.1,87.8
06/22/2025 23:00,19,91.9
06/23/2025 00:00,18.4,93.8
06/23/2025 01:00,17.9,94.3
06/23/2025 02:00,17.4,94.4
06/23/2025 03:00,17,95.5
06/23/2025 04:00,16.7,95.8
06/23/2025 05:00,16.4,96.1
06/23/2025 06:00,16.3,95.7
06/23/2025 07:00,19.1,87.7
06/23/2025 08:00,22.6,69.6
06/23/2025 09:00,25.9,55.7
06/23/2025 10:00,28.7,49.2
06/23/2025 11:00,29.9,44.09
06/23/2025 12:00,31.5,43.29
06/23/2025 13:00,32.7,42.9
06/23/2025 14:00,33.6,42.01
06/23/2025 15:00,33.3,40.6
06/23/2025 16:00,33.2,40.8
06/23/2025 17:00,32.3,44.5
06/23/2025 18:00,30.8,51.5
06/23/2025 19:00,28.6,63.6
06/23/2025 20:00,25.4,77.1
06/23/2025 21:00,24.1,84.7
06/23/2025 22:00,23.1,89.2
06/23/2025 23:00,22.3,92.2
06/24/2025 00:00,21.8,94.1
06/24/2025 01:00,21.7,94.6
06/24/2025 02:00,21,96
06/24/2025 03:00,21,96.2
06/24/2025 04:00,20.8,95.9
06/24/2025 05:00,20.2,96.1
06/24/2025 06:00,20.1,96.4
06/24/2025 07:00,22.3,89.3
06/24/2025 08:00,24,77.81
06/24/2025 09:00,25.2,73.9
06/24/2025 10:00,25,75.11
06/24/2025 11:00,24.9,78.4
06/24/2025 12:00,23.7,74.4
06/24/2025 13:00,21.3,87.1
06/24/2025 14:00,20.3,92.6
06/24/2025 15:00,20.9,92.5
06/24/2025 16:00,21.8,91.1
06/24/2025 17:00,23.1,86
06/24/2025 18:00,22.8,90.3
06/24/2025 19:00,22.8,93.7
06/24/2025 20:00,22.1,96.4
06/24/2025 21:00,21.9,97.1
06/24/2025 22:00,21.4,97.4
06/24/2025 23:00,21.5,97.5
06/25/2025 00:00,21.5,96.1
06/25/2025 01:00,21.2,98
06/25/2025 02:00,21.4,98.1
06/25/2025 03:00,21.6,96.3
06/25/2025 04:00,22.2,91.1
06/25/2025 05:00,21.5,97.2
06/25/2025 06:00,21.3,93.9
06/25/2025 07:00,21.4,89.7
06/25/2025 08:00,21.8,91.1
06/25/2025 09:00,23.7,78.29
06/25/2025 10:00,22.7,81.2
06/25/2025 11:00,22.3,86.6
06/25/2025 12:00,21.6,91.1
06/25/2025 13:00,25.29,77.04
06/25/2025 14:00,27.9,59.38
06/25/2025 15:00,27.9,61.79
06/25/2025 16:00,28.6,61.19
06/25/2025 17:00,27.5,61.4
06/25/2025 18:00,26.3,63.89
06/25/2025 19:00,24.3,72.8
06/25/2025 20:00,23,82.8
06/25/2025 21:00,22.4,85.9
06/25/2025 22:00,22.2,84.3
06/25/2025 23:00,22.2,85
06/26/2025 00:00,21.9,88.7
06/26/2025 01:00,22.1,86.1
06/26/2025 02:00,22.1,82.6
06/26/2025 03:00,21.9,84
06/26/2025 04:00,21.7,83.8
06/26/2025 05:00,21.5,84
06/26/2025 06:00,21.3,85.3
06/26/2025 07:00,22.3,79.7
06/26/2025 08:00,23.8,74.1
06/26/2025 09:00,26.3,65.8
06/26/2025 10:00,27.8,61.49
06/26/2025 11:00,27.2,63.9
06/26/2025 12:00,29.4,56.1
06/26/2025 13:00,30.7,53.89
06/26/2025 14:00,29.7,57.91
06/26/2025 15:00,30.6,53.41
06/26/2025 16:00,28.8,61.51
06/26/2025 17:00,29.8,57.2
06/26/2025 18:00,28.2,61.7
06/26/2025 19:00,26.5,67.19
06/26/2025 20:00,24,75.19
06/26/2025 21:00,23,83.7
06/26/2025 22:00,21.7,89.1
06/26/2025 23:00,21.9,92.9
06/27/2025 00:00,22.1,92.1
06/27/2025 01:00,22,92.9
06/27/2025 02:00,22.2,92
06/27/2025 03:00,22.1,91.1
06/27/2025 04:00,21.4,93.6
06/27/2025 05:00,21.3,94.8
06/27/2025 06:00,21.7,94.1
06/27/2025 07:00,23.2,87.6
06/27/2025 08:00,26.7,68.52
06/27/2025 09:00,27.9,62.59
06/27/2025 10:00,29.3,57.81
06/27/2025 11:00,30.7,53.59
06/27/2025 12:00,32,52.49
06/27/2025 13:00,31.8,53.38
06/27/2025 14:00,33.2,47.61
06/27/2025 15:00,33.7,48.7
06/27/2025 16:00,33.5,49.02
06/27/2025 17:00,33.3,51.2
06/27/2025 18:00,31.2,61.69
06/27/2025 19:00,28.6,71.5
06/27/2025 20:00,26.3,80.4
06/27/2025 21:00,25.4,86.7
06/27/2025 22:00,25.2,88.2
06/27/2025 23:00,24.5,90.6
06/28/2025 00:00,24.5,91.5
06/28/2025 01:00,23.8,94.3
06/28/2025 02:00,23.7,93.8
06/28/2025 03:00,23.1,95.5
06/28/2025 04:00,22.9,96.7
06/28/2025 05:00,22.8,97.2
06/28/2025 06:00,23.5,96.1
06/28/2025 07:00,25.7,85.7
06/28/2025 08:00,29,73.41
06/28/2025 09:00,30.9,66.6
06/28/2025 10:00,32.1,61.92
06/28/2025 11:00,34.1,56.4
06/28/2025 12:00,34.9,56.09
06/28/2025 13:00,35.1,56.8
06/28/2025 14:00,35.8,55.31
06/28/2025 15:00,36,55.79
06/28/2025 16:00,35.7,58.11
06/28/2025 17:00,35.1,61.21
06/28/2025 18:00,32.4,69.4
06/28/2025 19:00,29.5,77.9
06/28/2025 20:00,28.1,81.6
06/28/2025 21:00,27.2,85.6
06/28/2025 22:00,26.8,87.3
06/28/2025 23:00,26.4,89.6
06/29/2025 00:00,26.3,91
06/29/2025 01:00,25.4,94.5
06/29/2025 02:00,24.8,96.1
06/29/2025 03:00,24.7,97.6
06/29/2025 04:00,24.9,93.4
06/29/2025 05:00,24.4,93.5
06/29/2025 06:00,23.9,95.8
06/29/2025 07:00,26.4,85.3
06/29/2025 08:00,30.1,67.81
06/29/2025 09:00,32.5,58.31
06/29/2025 10:00,34.5,51.9
06/29/2025 11:00,34.8,52.1
06/29/2025 12:00,35.3,50.7
06/29/2025 13:00,36.3,47.3
06/29/2025 14:00,36.6,50.21
06/29/2025 15:00,35.3,57.78
06/29/2025 16:00,34.6,59.3
06/29/2025 17:00,32,65.7
06/29/2025 18:00,32.3,63.1
06/29/2025 19:00,30.5,70.19
06/29/2025 20:00,28.8,76.4
06/29/2025 21:00,27.6,83.8
06/29/2025 22:00,26.9,87.3
06/29/2025 23:00,25.8,92.3
06/30/2025 00:00,25.3,94
06/30/2025 01:00,24.8,95.6
06/30/2025 02:00,24.2,96.6
06/30/2025 03:00,23.9,97.5
06/30/2025 04:00,23.8,97.6
06/30/2025 05:00,23.4,98
06/30/2025 06:00,23.8,97.2
06/30/2025 07:00,26.6,86.9
06/30/2025 08:00,30.2,71.12
06/30/2025 09:00,29.9,71.6
06/30/2025 10:00,34,54.18
06/30/2025 11:00,31.4,65.69
06/30/2025 12:00,34,55.42
06/30/2025 13:00,35.9,48.71
06/30/2025 14:00,34.7,54.99
06/30/2025 15:00,35.5,52
06/30/2025 16:00,34.41,56.19
06/30/2025 17:00,34.8,58.71
06/30/2025 18:00,33.6,61.5
06/30/2025 19:00,31.1,68.99
06/30/2025 20:00,29.2,76.2
06/30/2025 21:00,27.6,83.4
06/30/2025 22:00,26.3,89.8
06/30/2025 23:00,25.7,92.6
07/01/2025 00:00,25.3,94.6
07/01/2025 01:00,25.1,96.1
07/01/2025 02:00,24.7,96.9
07/01/2025 03:00,24.7,96.9
07/01/2025 04:00,24.1,97.9
07/01/2025 05:00,24,98
07/01/2025 06:00,24.4,97.6
07/01/2025 07:00,26.8,87.2
07/01/2025 08:00,28.6,79
07/01/2025 09:00,31.8,65.21
07/01/2025 10:00,32.6,64.31
07/01/2025 11:00,31,74.34
07/01/2025 12:00,32.4,67.2
07/01/2025 13:00,33,65.31
07/01/2025 14:00,35.2,57.62
07/01/2025 15:00,34.6,59.61
07/01/2025 16:00,35.2,57.42
07/01/2025 17:00,33.2,67.8
07/01/2025 18:00,34,60.7
07/01/2025 19:00,31.5,69.39
07/01/2025 20:00,29.6,79
07/01/2025 21:00,27.9,86.2
07/01/2025 22:00,26.9,90.2
07/01/2025 23:00,26.1,94
07/02/2025 00:00,25.7,95.6
07/02/2025 01:00,25.3,96.8
07/02/2025 02:00,24.9,97.5
07/02/2025 03:00,24.5,98.1
07/02/2025 04:00,24.3,98.2
07/02/2025 05:00,23.8,98.6
07/02/2025 06:00,24.2,98.9
07/02/2025 07:00,27.1,89.9
07/02/2025 08:00,31.1,71.31
07/02/2025 09:00,33.4,62.4
07/02/2025 10:00,35.4,56.01
07/02/2025 11:00,35.3,57.32
07/02/2025 12:00,36.6,54.3
07/02/2025 13:00,36.3,54.39
07/02/2025 14:00,34.5,59.1
07/02/2025 15:00,34.7,58.91
07/02/2025 16:00,35,56.11
07/02/2025 17:00,35.4,56.19
07/02/2025 18:00,32.8,62.6
07/02/2025 19:00,30.9,65.3
07/02/2025 20:00,29.4,69.59
07/02/2025 21:00,27.4,78.4
07/02/2025 22:00,26.5,85
07/02/2025 23:00,26.2,87.2
07/03/2025 00:00,25.7,87.9
07/03/2025 01:00,26.2,90
07/03/2025 02:00,26.5,90.7
07/03/2025 03:00,25.9,91.7
07/03/2025 04:00,25.2,94.8
07/03/2025 05:00,25.1,95
07/03/2025 06:00,24.9,95.5
07/03/2025 07:00,27.2,87.9
07/03/2025 08:00,28.4,78.6
07/03/2025 09:00,30.5,67.81
07/03/2025 10:00,33.5,57.99
07/03/2025 11:00,33.1,59.88
07/03/2025 12:00,34.9,54.2
07/03/2025 13:00,35.2,53.2
07/03/2025 14:00,35.5,46.73
07/03/2025 15:00,35.7,45.21
07/03/2025 16:00,34.8,49.91
07/03/2025 17:00,35.2,47.79
07/03/2025 18:00,33.3,58.09
07/03/2025 19:00,30.7,68.59
07/03/2025 20:00,28.5,76.5
07/03/2025 21:00,27.7,82.1
07/03/2025 22:00,27.7,81.1
07/03/2025 23:00,27,84.3
07/04/2025 00:00,25.9,89.4
07/04/2025 01:00,24.8,94.1
07/04/2025 02:00,24.2,95.8
07/04/2025 03:00,24,96.8
07/04/2025 04:00,23.4,97.1
07/04/2025 05:00,22.5,96.2
07/04/2025 06:00,22.5,96
07/04/2025 07:00,24.8,88.6
07/04/2025 08:00,29,67.2
07/04/2025 09:00,31.6,58.8
07/04/2025 10:00,33.3,53.91
07/04/2025 11:00,32.7,58.41
07/04/2025 12:00,34.5,50.5
07/04/2025 13:00,33.6,55.18
07/04/2025 14:00,34.3,53.2
07/04/2025 15:00,32.1,61.2
07/04/2025 16:00,32.3,65.31
07/04/2025 17:00,32.3,67
07/04/2025 18:00,31.7,64.59
07/04/2025 19:00,30,71.4
07/04/2025 20:00,28.1,74.2
07/04/2025 21:00,26.7,80.9
07/04/2025 22:00,26.1,82.9
07/04/2025 23:00,24.7,89.9
07/05/2025 00:00,23.9,94.1
07/05/2025 01:00,23.7,95.6
07/05/2025 02:00,24.4,93.8
07/05/2025 03:00,23.8,95.2
07/05/2025 04:00,24.3,93.6
07/05/2025 05:00,24,95.3
07/05/2025 06:00,24.3,94.3
07/05/2025 07:00,26.3,84.3
07/05/2025 08:00,28.5,73.9
07/05/2025 09:00,30,66.99
07/05/2025 10:00,30.8,64.62
07/05/2025 11:00,33,58.99
07/05/2025 12:00,33.7,53.4
07/05/2025 13:00,35.3,51.71
07/05/2025 14:00,36.2,49.4
07/05/2025 15:00,35.2,51.41
07/05/2025 16:00,34.4,56.21
07/05/2025 17:00,33.8,57.59
07/05/2025 18:00,31.9,65.28
07/05/2025 19:00,30,72.6
07/05/2025 20:00,28,80.3
07/05/2025 21:00,26.6,87
07/05/2025 22:00,26.6,88.1
07/05/2025 23:00,26.4,90
07/06/2025 00:00,26.4,88
07/06/2025 01:00,25.9,89
07/06/2025 02:00,26.2,85
07/06/2025 03:00,25.4,88.1
07/06/2025 04:00,25.1,88.7
07/06/2025 05:00,24.9,90.8
07/06/2025 06:00,24.8,91.8
07/06/2025 07:00,27.3,82.4
07/06/2025 08:00,29.7,73.31
07/06/2025 09:00,30.1,72.89
07/06/2025 10:00,34.1,57.43
07/06/2025 11:00,33.8,58.1
07/06/2025 12:00,34.6,54.32
07/06/2025 13:00,34.4,55.5
07/06/2025 14:00,34.8,55
07/06/2025 15:00,35.8,52.03
07/06/2025 16:00,33.5,64.59
07/06/2025 17:00,33.9,62.7
07/06/2025 18:00,32.3,68.1
07/06/2025 19:00,30.7,76.3
07/06/2025 20:00,28.6,83.4
07/06/2025 21:00,27.4,88.5
07/06/2025 22:00,27.2,89.3
07/06/2025 23:00,27.4,88.5
07/07/2025 00:00,27.3,89.5
07/07/2025 01:00,27.1,90.9
07/07/2025 02:00,26.4,94.1
07/07/2025 03:00,26.7,93
07/07/2025 04:00,26.5,90.4
07/07/2025 05:00,26.5,88.9
07/07/2025 06:00,26.2,91.9
07/07/2025 07:00,27.5,85.9
07/07/2025 08:00,28.4,80.1
07/07/2025 09:00,30,74.1
07/07/2025 10:00,30.9,72.21
07/07/2025 11:00,33.9,61.4
07/07/2025 12:00,35.4,58.6
07/07/2025 13:00,36.6,55.71
07/07/2025 14:00,37.5,55.5
07/07/2025 15:00,36.7,57
07/07/2025 16:00,35.8,59.5
07/07/2025 17:00,35.7,61.8
07/07/2025 18:00,33.2,68.59
07/07/2025 19:00,31.5,72.6
07/07/2025 20:00,29.5,79.3
07/07/2025 21:00,28.8,80.9
07/07/2025 22:00,27.7,86.2
07/07/2025 23:00,27.2,86.3
07/08/2025 00:00,27.4,84.5
07/08/2025 01:00,26.2,90.9
07/08/2025 02:00,26.4,93.1
07/08/2025 03:00,25.8,95.7
07/08/2025 04:00,25.5,96.7
07/08/2025 05:00,25.4,97.1
07/08/2025 06:00,25.6,96.8
07/08/2025 07:00,27.6,88.6
07/08/2025 08:00,31.1,74.71
07/08/2025 09:00,34.3,65.5
07/08/2025 10:00,37.2,55.6
07/08/2025 11:00,36.1,56.2
07/08/2025 12:00,36,59.38
07/08/2025 13:00,37.9,52.18
07/08/2025 14:00,31.7,73.59
07/08/2025 15:00,31.6,77.11
07/08/2025 16:00,32.8,68.92
07/08/2025 17:00,32.3,76.31
07/08/2025 18:00,30.8,76.01
07/08/2025 19:00,28,85.7
07/08/2025 20:00,26.8,90.4
07/08/2025 21:00,26.4,93.5
07/08/2025 22:00,26.2,95.5
07/08/2025 23:00,26.2,96.2
07/09/2025 00:00,25.8,96.9
07/09/2025 01:00,25.5,97.3
07/09/2025 02:00,25.3,98.2
07/09/2025 03:00,25.1,97.7
07/09/2025 04:00,24.7,98.2
07/09/2025 05:00,24.4,97.9
07/09/2025 06:00,24.2,97.5
07/09/2025 07:00,26.5,90.5
07/09/2025 08:00,30,70.91
07/09/2025 09:00,33.4,52.59
07/09/2025 10:00,36.1,40.79
07/09/2025 11:00,36.5,36.91
07/09/2025 12:00,37.9,36.1
07/09/2025 13:00,37.8,34.6
07/09/2025 14:00,38.5,33.09
07/09/2025 15:00,38.5,34.29
07/09/2025 16:00,37.6,34.9
07/09/2025 17:00,37.5,36.81
07/09/2025 18:00,34.8,44.79
07/09/2025 19:00,32.7,47.4
07/09/2025 20:00,29.2,63.59
07/09/2025 21:00,27.7,65.99
07/09/2025 22:00,26.2,69.8
07/09/2025 23:00,25.1,73
07/10/2025 00:00,26.7,54.72
07/10/2025 01:00,25,66.01
07/10/2025 02:00,23.9,74
07/10/2025 03:00,23.2,78.7
07/10/2025 04:00,22.8,80.9
07/10/2025 05:00,22.7,82.4
07/10/2025 06:00,22.7,84.2
07/10/2025 07:00,25.6,73.7
07/10/2025 08:00,30.1,54.2
07/10/2025 09:00,33.5,45.31
07/10/2025 10:00,35.6,43.4
07/10/2025 11:00,35.5,42.5
07/10/2025 12:00,36.8,40.4
07/10/2025 13:00,37.1,38.4
07/10/2025 14:00,37.9,38.1
07/10/2025 15:00,38.2,38.01
07/10/2025 16:00,36.7,40.69
07/10/2025 17:00,35.7,42.5
07/10/2025 18:00,33.5,48.51
07/10/2025 19:00,32.6,49
07/10/2025 20:00,29.8,58.69
07/10/2025 21:00,28.3,62.31
07/10/2025 22:00,29.7,51.78
07/10/2025 23:00,28.8,50.29
07/11/2025 00:00,26.2,60
07/11/2025 01:00,25.1,66.9
07/11/2025 02:00,26.2,62.7
07/11/2025 03:00,24.2,73.5
07/11/2025 04:00,22.9,78
07/11/2025 05:00,22.5,77.6
07/11/2025 06:00,22.4,79.2
07/11/2025 07:00,25.1,72
07/11/2025 08:00,29,52.3
07/11/2025 09:00,32.3,40.51
07/11/2025 10:00,33,40.19
07/11/2025 11:00,35.2,34.59
07/11/2025 12:00,36.4,33.89
07/11/2025 13:00,37.4,33.81
07/11/2025 14:00,37.9,33.51
07/11/2025 15:00,38,34.99
07/11/2025 16:00,37.4,36.4
07/11/2025 17:00,36.5,40.79
07/11/2025 18:00,34.9,45.79
07/11/2025 19:00,32.8,49.6
07/11/2025 20:00,31,54.09
07/11/2025 21:00,29.8,55.1
07/11/2025 22:00,28.4,59.18
07/11/2025 23:00,27.7,57.2
07/12/2025 00:00,26.8,56.39
07/12/2025 01:00,24.9,62.3
07/12/2025 02:00,23.9,64.6
07/12/2025 03:00,22.3,71.4
07/12/2025 04:00,21.9,72.9
07/12/2025 05:00,21.7,74.6
07/12/2025 06:00,21.5,76.7
07/12/2025 07:00,23.4,73.6
07/12/2025 08:00,26.9,58.31
07/12/2025 09:00,30.7,44.6
07/12/2025 10:00,32,41.5
07/12/2025 11:00,33.9,38.38
07/12/2025 12:00,36,33.7
07/12/2025 13:00,36.4,34.99
07/12/2025 14:00,37,33.02
07/12/2025 15:00,36.8,35.21
07/12/2025 16:00,36.4,34.8
07/12/2025 17:00,35.6,38.59
07/12/2025 18:00,34.1,43.8
07/12/2025 19:00,31.4,55.3
07/12/2025 20:00,29.2,56.2
07/12/2025 21:00,27,60.5
07/12/2025 22:00,25.9,57.91
07/12/2025 23:00,25.1,63.9
07/13/2025 00:00,24.9,75
07/13/2025 01:00,24.1,79.4
07/13/2025 02:00,23.6,82.2
07/13/2025 03:00,23.4,80.5
07/13/2025 04:00,22.6,83.9
07/13/2025 05:00,22.8,83
07/13/2025 06:00,22.6,84.2
07/13/2025 07:00,25.8,68.7
07/13/2025 08:00,26.8,68.6
07/13/2025 09:00,28.3,63.4
07/13/2025 10:00,29.5,60.69
07/13/2025 11:00,29.9,60.9
07/13/2025 12:00,29.8,62.79
07/13/2025 13:00,29,65.9
07/13/2025 14:00,27.3,79.89
07/13/2025 15:00,26,88.9
07/13/2025 16:00,26.1,89.6
07/13/2025 17:00,25.9,91.2
07/13/2025 18:00,25.6,92
07/13/2025 19:00,25,94.3
07/13/2025 20:00,24.7,95.3
07/13/2025 21:00,24.5,95
07/13/2025 22:00,24.2,94.5
07/13/2025 23:00,23.1,96
07/14/2025 00:00,22.9,96.2
07/14/2025 01:00,22.5,94.7
07/14/2025 02:00,21.9,95.6
07/14/2025 03:00,21.5,96.5
07/14/2025 04:00,21.4,96.4
07/14/2025 05:00,20.9,96.8
07/14/2025 06:00,20.9,97.2
07/14/2025 07:00,22.9,92.6
07/14/2025 08:00,24.3,87.9
07/14/2025 09:00,26,75.4
07/14/2025 10:00,27,74.9
07/14/2025 11:00,28.7,71.2
07/14/2025 12:00,30,67.5
07/14/2025 13:00,30.5,63
07/14/2025 14:00,32.5,55.61
07/14/2025 15:00,31,58.89
07/14/2025 16:00,28.5,65.81
07/14/2025 17:00,27,68.41
07/14/2025 18:00,24.2,80.9
07/14/2025 19:00,23.3,91.3
07/14/2025 20:00,22.6,92.9
07/14/2025 21:00,22.4,95
07/14/2025 22:00,22.4,95.3
07/14/2025 23:00,22.3,94.3
07/15/2025 00:00,22.1,94.1
07/15/2025 01:00,22.1,93.7
07/15/2025 02:00,21.8,95.4
07/15/2025 03:00,21.9,95.6
07/15/2025 04:00,21.7,96
07/15/2025 05:00,22,95.8
07/15/2025 06:00,21.9,94.7
07/15/2025 07:00,22.1,94.9
07/15/2025 08:00,22.4,91.8
07/15/2025 09:00,23.1,90.4
07/15/2025 10:00,26.4,76.51
07/15/2025 11:00,31.1,57.09
07/15/2025 12:00,28.8,64.69
07/15/2025 13:00,25.8,76.2
07/15/2025 14:00,25.7,81
07/15/2025 15:00,27.6,74.81
07/15/2025 16:00,29.2,68.8
07/15/2025 17:00,28.7,70.89
07/15/2025 18:00,28.5,71.4
07/15/2025 19:00,25.7,82.6
07/15/2025 20:00,23.6,91.5
07/15/2025 21:00,22.8,95.3
07/15/2025 22:00,22.3,96.6
07/15/2025 23:00,21.9,97
07/16/2025 00:00,21.3,97.3
07/16/2025 01:00,21.1,97.6
07/16/2025 02:00,21.2,97.9
07/16/2025 03:00,21.6,98.4
07/16/2025 04:00,21.8,98.7
07/16/2025 05:00,22.1,98.5
07/16/2025 06:00,22.4,98.6
07/16/2025 07:00,22.9,97.1
07/16/2025 08:00,24.5,92.7
07/16/2025 09:00,24.3,88.2
07/16/2025 10:00,24.7,87.8
07/16/2025 11:00,24.5,87.6
07/16/2025 12:00,23.8,87.7
07/16/2025 13:00,23.2,90.8
07/16/2025 14:00,23,93.9
07/16/2025 15:00,23.2,93
07/16/2025 16:00,23.2,93.8
07/16/2025 17:00,23.3,93.1
07/16/2025 18:00,22.9,91.4
07/16/2025 19:00,23.3,87.6
07/16/2025 20:00,24.7,80.8
07/16/2025 21:00,24.8,81
07/16/2025 22:00,25,81.1
07/16/2025 23:00,25,80
07/17/2025 00:00,25.1,81.5
07/17/2025 01:00,25,83.9
07/17/2025 02:00,25.4,83.3
07/17/2025 03:00,25.4,85.5
07/17/2025 04:00,25.2,87.9
07/17/2025 05:00,25.2,89.2
07/17/2025 06:00,25.4,90.2
07/17/2025 08:00,29,78.71
07/17/2025 09:00,26.2,93.9
07/17/2025 10:00,28.4,88.5
07/17/2025 11:00,26.81,82.8
07/17/2025 12:00,24.1,93.6
07/17/2025 13:00,24.1,96
07/17/2025 14:00,24.2,96.8
07/17/2025 15:00,23.8,96.8
07/17/2025 16:00,23.2,97.8
07/17/2025 17:00,23.1,97.7
07/17/2025 18:00,23.1,97.3
07/17/2025 19:00,22.9,97.3
07/17/2025 20:00,22.4,97.5
07/17/2025 21:00,22.1,98.2
07/17/2025 22:00,22.1,96.9
07/17/2025 23:00,22,98.2
07/18/2025 00:00,22.3,96.8
07/18/2025 01:00,22.3,96.3
07/18/2025 02:00,22.2,96
07/18/2025 03:00,21.8,98
07/18/2025 04:00,21.7,98.6
07/18/2025 05:00,21.5,98.2
07/18/2025 06:00,21.6,99.2
07/18/2025 07:00,22.7,96.2
07/18/2025 08:00,24.7,88.8
07/18/2025 09:00,34.2,50.92
07/18/2025 10:00,39.3,39.8
07/18/2025 11:00,38.1,44.01
07/18/2025 12:00,38.5,44.61
07/18/2025 13:00,36.3,48.21
07/18/2025 14:00,33.29,57.51
07/18/2025 15:00,31.2,65.89
07/18/2025 16:00,28.5,83.6
07/18/2025 17:00,27.1,89.7
07/18/2025 18:00,26,91
07/18/2025 19:00,24.9,94.2
07/18/2025 20:00,24.8,97.5
07/18/2025 21:00,24.7,98.6
07/18/2025 22:00,24.4,98.9
07/18/2025 23:00,24.4,99.2
07/19/2025 00:00,24.6,92.6
07/19/2025 01:00,23.9,97.3
07/19/2025 02:00,23.9,97.5
07/19/2025 03:00,23.9,98.6
07/19/2025 04:00,23.9,99.4
07/19/2025 05:00,23.4,98.8
07/19/2025 06:00,23.3,99.4
07/19/2025 07:00,23.6,99.5
07/19/2025 08:00,23.9,99.2
07/19/2025 09:00,24,99.8
07/19/2025 10:00,24.5,98.7
07/19/2025 11:00,24,96.1
07/19/2025 12:00,24.3,96.5
07/19/2025 13:00,26.5,93.7
07/19/2025 14:00,28.5,87
07/19/2025 15:00,29.4,85.3
07/19/2025 16:00,27.1,91.9
07/19/2025 17:00,29.5,82.6
07/19/2025 18:00,28.3,86.4
07/19/2025 19:00,26.7,93.8
07/19/2025 20:00,24.7,96.2
07/19/2025 21:00,24.2,97.1
07/19/2025 22:00,24.3,96.5
07/19/2025 23:00,23.8,96.7
07/20/2025 00:00,23.4,97.8
07/20/2025 01:00,23.4,98.5
07/20/2025 02:00,23,99.3
07/20/2025 03:00,22.9,99.6
07/20/2025 04:00,22.8,99.9
07/20/2025 05:00,22.9,100
